"File","RelativePath","FullPath","WillChange","Backup","Status"
"star-trooper-alien.html","Sketches\aliens\star-trooper-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\star-trooper-alien.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\star-trooper-alien.html.bak-centering-20260507-142124","Updated"
"storm-thunder.html","Sketches\aliens\storm-thunder.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\storm-thunder.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\storm-thunder.html.bak-centering-20260507-142124","Updated"
"stupor-trooper-alien.html","Sketches\aliens\stupor-trooper-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\stupor-trooper-alien.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\stupor-trooper-alien.html.bak-centering-20260507-142124","Updated"
"svelt-lown.html","Sketches\aliens\svelt-lown.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\svelt-lown.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\svelt-lown.html.bak-centering-20260507-142124","Updated"
"tantalus-zathuman-45.html","Sketches\aliens\tantalus-zathuman-45.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\tantalus-zathuman-45.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\tantalus-zathuman-45.html.bak-centering-20260507-142124","Updated"
"teardrop-alien.html","Sketches\aliens\teardrop-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\teardrop-alien.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\teardrop-alien.html.bak-centering-20260507-142124","Updated"
"thcycler-sanbow.html","Sketches\aliens\thcycler-sanbow.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\thcycler-sanbow.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\thcycler-sanbow.html.bak-centering-20260507-142124","Updated"
"titfotat.html","Sketches\aliens\titfotat.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\titfotat.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\titfotat.html.bak-centering-20260507-142124","Updated"
"toothie-ruthie.html","Sketches\aliens\toothie-ruthie.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\toothie-ruthie.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\toothie-ruthie.html.bak-centering-20260507-142124","Updated"
"trans-mogrifie.html","Sketches\aliens\trans-mogrifie.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trans-mogrifie.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trans-mogrifie.html.bak-centering-20260507-142124","Updated"
"transretinal-orion.html","Sketches\aliens\transretinal-orion.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\transretinal-orion.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\transretinal-orion.html.bak-centering-20260507-142124","Updated"
"trippant-traveler.html","Sketches\aliens\trippant-traveler.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trippant-traveler.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trippant-traveler.html.bak-centering-20260507-142124","Updated"
"trooper-mechanical-proxy.html","Sketches\aliens\trooper-mechanical-proxy.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trooper-mechanical-proxy.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\trooper-mechanical-proxy.html.bak-centering-20260507-142124","Updated"
"tsechgo-the-terror.html","Sketches\aliens\tsechgo-the-terror.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\tsechgo-the-terror.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\tsechgo-the-terror.html.bak-centering-20260507-142124","Updated"
"udder-space-cowgirl.html","Sketches\aliens\udder-space-cowgirl.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\udder-space-cowgirl.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\udder-space-cowgirl.html.bak-centering-20260507-142124","Updated"
"venusian-uranian.html","Sketches\aliens\venusian-uranian.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\venusian-uranian.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\venusian-uranian.html.bak-centering-20260507-142124","Updated"
"virgin-alien.html","Sketches\aliens\virgin-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\virgin-alien.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\virgin-alien.html.bak-centering-20260507-142124","Updated"
"vivatous-vee.html","Sketches\aliens\vivatous-vee.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vivatous-vee.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vivatous-vee.html.bak-centering-20260507-142124","Updated"
"vol-kant.html","Sketches\aliens\vol-kant.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vol-kant.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vol-kant.html.bak-centering-20260507-142125","Updated"
"voyagel-wonderer.html","Sketches\aliens\voyagel-wonderer.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\voyagel-wonderer.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\voyagel-wonderer.html.bak-centering-20260507-142125","Updated"
"vulcan-vortex.html","Sketches\aliens\vulcan-vortex.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vulcan-vortex.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\vulcan-vortex.html.bak-centering-20260507-142125","Updated"
"wackotron-rover.html","Sketches\aliens\wackotron-rover.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\wackotron-rover.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\wackotron-rover.html.bak-centering-20260507-142125","Updated"
"walleyed-strabismus.html","Sketches\aliens\walleyed-strabismus.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\walleyed-strabismus.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\walleyed-strabismus.html.bak-centering-20260507-142125","Updated"
"way-ward.html","Sketches\aliens\way-ward.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\way-ward.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\way-ward.html.bak-centering-20260507-142125","Updated"
"whats-up-pup.html","Sketches\aliens\whats-up-pup.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\whats-up-pup.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\whats-up-pup.html.bak-centering-20260507-142125","Updated"
"wingman-miller.html","Sketches\aliens\wingman-miller.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\wingman-miller.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\wingman-miller.html.bak-centering-20260507-142125","Updated"
"xeno-dochium.html","Sketches\aliens\xeno-dochium.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\xeno-dochium.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\xeno-dochium.html.bak-centering-20260507-142125","Updated"
"yinyang-swirl.html","Sketches\aliens\yinyang-swirl.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\yinyang-swirl.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\yinyang-swirl.html.bak-centering-20260507-142125","Updated"
"you-born-alien.html","Sketches\aliens\you-born-alien.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\you-born-alien.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\you-born-alien.html.bak-centering-20260507-142125","Updated"
"zerk-zuckzerd.html","Sketches\aliens\zerk-zuckzerd.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zerk-zuckzerd.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zerk-zuckzerd.html.bak-centering-20260507-142125","Updated"
"zonk-temulent.html","Sketches\aliens\zonk-temulent.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zonk-temulent.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zonk-temulent.html.bak-centering-20260507-142125","Updated"
"zyvax-quirkbana.html","Sketches\aliens\zyvax-quirkbana.html","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zyvax-quirkbana.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aliens\zyvax-quirkbana.html.bak-centering-20260507-142125","Updated"
"ballsy-frog.html","Sketches\amphibians\frogs\ballsy-frog.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\ballsy-frog.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\ballsy-frog.html.bak-centering-20260507-142125","Updated"
"frogman.html","Sketches\amphibians\frogs\frogman.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frogman.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frogman.html.bak-centering-20260507-142125","Updated"
"frog-prince.html","Sketches\amphibians\frogs\frog-prince.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-prince.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-prince.html.bak-centering-20260507-142125","Updated"
"frog-princess.html","Sketches\amphibians\frogs\frog-princess.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-princess.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-princess.html.bak-centering-20260507-142125","Updated"
"frog-queen.html","Sketches\amphibians\frogs\frog-queen.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-queen.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\frog-queen.html.bak-centering-20260507-142125","Updated"
"index.html","Sketches\amphibians\frogs\index.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\index.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\index.html.bak-centering-20260507-142125","Updated"
"mick-monster.html","Sketches\amphibians\frogs\mick-monster.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\mick-monster.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\mick-monster.html.bak-centering-20260507-142125","Updated"
"obese-alien-bullfrog.html","Sketches\amphibians\frogs\obese-alien-bullfrog.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\obese-alien-bullfrog.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\obese-alien-bullfrog.html.bak-centering-20260507-142125","Updated"
"sea-mobster.html","Sketches\amphibians\frogs\sea-mobster.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\sea-mobster.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\sea-mobster.html.bak-centering-20260507-142125","Updated"
"toadstool.html","Sketches\amphibians\frogs\toadstool.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\toadstool.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\frogs\toadstool.html.bak-centering-20260507-142125","Updated"
"index.html","Sketches\amphibians\index.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\index.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\index.html.bak-centering-20260507-142125","Updated"
"heart-yin-yang.html","Sketches\amphibians\salamanders\heart-yin-yang.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\heart-yin-yang.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\heart-yin-yang.html.bak-centering-20260507-142125","Updated"
"index.html","Sketches\amphibians\salamanders\index.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\index.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\index.html.bak-centering-20260507-142125","Updated"
"last-supper-salamanders.html","Sketches\amphibians\salamanders\last-supper-salamanders.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\last-supper-salamanders.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\last-supper-salamanders.html.bak-centering-20260507-142125","Updated"
"running-salamander.html","Sketches\amphibians\salamanders\running-salamander.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\running-salamander.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\running-salamander.html.bak-centering-20260507-142125","Updated"
"salamander-bubbles-1.html","Sketches\amphibians\salamanders\salamander-bubbles-1.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-1.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-1.html.bak-centering-20260507-142125","Updated"
"salamander-bubbles-2.html","Sketches\amphibians\salamanders\salamander-bubbles-2.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-2.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-2.html.bak-centering-20260507-142125","Updated"
"salamander-bubbles-3.html","Sketches\amphibians\salamanders\salamander-bubbles-3.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-3.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-3.html.bak-centering-20260507-142125","Updated"
"salamander-bubbles-4.html","Sketches\amphibians\salamanders\salamander-bubbles-4.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-4.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-bubbles-4.html.bak-centering-20260507-142125","Updated"
"salamander-cop.html","Sketches\amphibians\salamanders\salamander-cop.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-cop.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-cop.html.bak-centering-20260507-142125","Updated"
"salamander-heart-2.html","Sketches\amphibians\salamanders\salamander-heart-2.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-heart-2.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-heart-2.html.bak-centering-20260507-142125","Updated"
"salamander-hula.html","Sketches\amphibians\salamanders\salamander-hula.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-hula.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-hula.html.bak-centering-20260507-142125","Updated"
"salamander-on-ladder.html","Sketches\amphibians\salamanders\salamander-on-ladder.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-on-ladder.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-on-ladder.html.bak-centering-20260507-142125","Updated"
"salamander-question-mark.html","Sketches\amphibians\salamanders\salamander-question-mark.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-question-mark.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-question-mark.html.bak-centering-20260507-142125","Updated"
"salamander-tv.html","Sketches\amphibians\salamanders\salamander-tv.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-tv.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-tv.html.bak-centering-20260507-142125","Updated"
"salamander-van-gogh.html","Sketches\amphibians\salamanders\salamander-van-gogh.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-van-gogh.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\salamander-van-gogh.html.bak-centering-20260507-142125","Updated"
"thats-all-folks.html","Sketches\amphibians\salamanders\thats-all-folks.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\thats-all-folks.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\thats-all-folks.html.bak-centering-20260507-142125","Updated"
"yang.html","Sketches\amphibians\salamanders\yang.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\yang.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\yang.html.bak-centering-20260507-142125","Updated"
"yin-rock.html","Sketches\amphibians\salamanders\yin-rock.html","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\yin-rock.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\amphibians\salamanders\yin-rock.html.bak-centering-20260507-142125","Updated"
"abe-waters.html","Sketches\aquatic-dwellers\aqua-apes\abe-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\abe-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\abe-waters.html.bak-centering-20260507-142125","Updated"
"angel-cake.html","Sketches\aquatic-dwellers\aqua-apes\angel-cake.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\angel-cake.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\angel-cake.html.bak-centering-20260507-142125","Updated"
"angie-waters.html","Sketches\aquatic-dwellers\aqua-apes\angie-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\angie-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\angie-waters.html.bak-centering-20260507-142125","Updated"
"apette-waters.html","Sketches\aquatic-dwellers\aqua-apes\apette-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\apette-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\apette-waters.html.bak-centering-20260507-142125","Updated"
"aqua-ape-for-snow-globe-1.html","Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-1.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-1.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-1.html.bak-centering-20260507-142125","Updated"
"aqua-ape-for-snow-globe-2.html","Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-2.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-2.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-for-snow-globe-2.html.bak-centering-20260507-142125","Updated"
"aqua-ape-on-chair.html","Sketches\aquatic-dwellers\aqua-apes\aqua-ape-on-chair.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-on-chair.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-ape-on-chair.html.bak-centering-20260507-142125","Updated"
"aqua-apes-family-icon.html","Sketches\aquatic-dwellers\aqua-apes\aqua-apes-family-icon.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-apes-family-icon.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-apes-family-icon.html.bak-centering-20260507-142125","Updated"
"aqua-apes-icon.html","Sketches\aquatic-dwellers\aqua-apes\aqua-apes-icon.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-apes-icon.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\aqua-apes-icon.html.bak-centering-20260507-142125","Updated"
"brooke-waters.html","Sketches\aquatic-dwellers\aqua-apes\brooke-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\brooke-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\brooke-waters.html.bak-centering-20260507-142125","Updated"
"index.html","Sketches\aquatic-dwellers\aqua-apes\index.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\index.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\index.html.bak-centering-20260507-142125","Updated"
"infant-aqua-ape.html","Sketches\aquatic-dwellers\aqua-apes\infant-aqua-ape.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\infant-aqua-ape.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\infant-aqua-ape.html.bak-centering-20260507-142125","Updated"
"marilyn-mini-mollosk.html","Sketches\aquatic-dwellers\aqua-apes\marilyn-mini-mollosk.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\marilyn-mini-mollosk.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\marilyn-mini-mollosk.html.bak-centering-20260507-142125","Updated"
"newt-wave.html","Sketches\aquatic-dwellers\aqua-apes\newt-wave.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\newt-wave.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\newt-wave.html.bak-centering-20260507-142125","Updated"
"sea-monkeys-beach-party.html","Sketches\aquatic-dwellers\aqua-apes\sea-monkeys-beach-party.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\sea-monkeys-beach-party.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\sea-monkeys-beach-party.html.bak-centering-20260507-142125","Updated"
"sea-squatch.html","Sketches\aquatic-dwellers\aqua-apes\sea-squatch.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\sea-squatch.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\sea-squatch.html.bak-centering-20260507-142125","Updated"
"see-money.html","Sketches\aquatic-dwellers\aqua-apes\see-money.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\see-money.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\see-money.html.bak-centering-20260507-142125","Updated"
"shellsea-waters.html","Sketches\aquatic-dwellers\aqua-apes\shellsea-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\shellsea-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\shellsea-waters.html.bak-centering-20260507-142125","Updated"
"susan-squid.html","Sketches\aquatic-dwellers\aqua-apes\susan-squid.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\susan-squid.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\susan-squid.html.bak-centering-20260507-142125","Updated"
"tittie-squid.html","Sketches\aquatic-dwellers\aqua-apes\tittie-squid.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\tittie-squid.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\tittie-squid.html.bak-centering-20260507-142125","Updated"
"titty-squid.html","Sketches\aquatic-dwellers\aqua-apes\titty-squid.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\titty-squid.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\titty-squid.html.bak-centering-20260507-142125","Updated"
"trippie-squid.html","Sketches\aquatic-dwellers\aqua-apes\trippie-squid.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\trippie-squid.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\trippie-squid.html.bak-centering-20260507-142125","Updated"
"walter-waters.html","Sketches\aquatic-dwellers\aqua-apes\walter-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\walter-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\walter-waters.html.bak-centering-20260507-142125","Updated"
"water-walker.html","Sketches\aquatic-dwellers\aqua-apes\water-walker.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\water-walker.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\water-walker.html.bak-centering-20260507-142125","Updated"
"young-aqua-ape.html","Sketches\aquatic-dwellers\aqua-apes\young-aqua-ape.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\young-aqua-ape.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\young-aqua-ape.html.bak-centering-20260507-142125","Updated"
"younger-waters.html","Sketches\aquatic-dwellers\aqua-apes\younger-waters.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\younger-waters.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\aqua-apes\younger-waters.html.bak-centering-20260507-142125","Updated"
"dolphinheaded-mermaid-girls.html","Sketches\aquatic-dwellers\dolphins\dolphinheaded-mermaid-girls.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\dolphinheaded-mermaid-girls.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\dolphinheaded-mermaid-girls.html.bak-centering-20260507-142125","Updated"
"index.html","Sketches\aquatic-dwellers\dolphins\index.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\index.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\index.html.bak-centering-20260507-142125","Updated"
"ona-porpoise.html","Sketches\aquatic-dwellers\dolphins\ona-porpoise.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\ona-porpoise.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\dolphins\ona-porpoise.html.bak-centering-20260507-142125","Updated"
"culture-catch.html","Sketches\aquatic-dwellers\fish\culture-catch.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\culture-catch.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\culture-catch.html.bak-centering-20260507-142125","Updated"
"fat-goldfish.html","Sketches\aquatic-dwellers\fish\fat-goldfish.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fat-goldfish.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fat-goldfish.html.bak-centering-20260507-142125","Updated"
"fin-evolution.html","Sketches\aquatic-dwellers\fish\fin-evolution.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fin-evolution.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fin-evolution.html.bak-centering-20260507-142125","Updated"
"finflyer-finley.html","Sketches\aquatic-dwellers\fish\finflyer-finley.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\finflyer-finley.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\finflyer-finley.html.bak-centering-20260507-142125","Updated"
"fish.html","Sketches\aquatic-dwellers\fish\fish.html","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fish.html","True","D:\github\ron-english-sketches-and-drawings\Sketches\aquatic-dwellers\fish\fish.html.bak-centering-20260507-142125","Updated"
